id,key,ja,en
53229811068358668,StageName_1203,砂漠地下洞窟,Desert Underground Cave
53229811068358669,StageName_1204,虫の巣,Bug Nest
53229811068358670,StageName_1205,灼熱の砂丘,Scorching Dunes
53229811068358671,StageName_1206,夕暮れの廃墟,Sunset Ruins
53229811068358672,StageName_1207,真夜中の砂漠,Midnight Sands
53229811068358673,StageName_1208,神聖なる墓,Sacred Tomb
53229811068358674,StageName_1209,ファラオの墓室,Pharaoh's Crypt
53229811068358675,StageName_1210,ファラオの地下水路,Pharaoh's Underchannel
53229811068358676,StageName_1301,雪原の前哨地,Snowbound Outpost
53229811068358677,StageName_1302,凍結した戦場,Frozen Battlefield
53229811068358678,StageName_1303,氷河洞窟の入口,Glacial Cave Entrance
53229811068358679,StageName_1304,凍りつく氷河洞窟,Frozen Glacier Cavern
53229811068358680,StageName_1305,地獄の関門,Hell Gate
53229811068358681,StageName_1306,燃える峡谷,Burning Ravine
53229811068358682,StageName_1307,苦痛の平原,Plains of Torment
53229811068358683,StageName_1308,破滅の要塞,Citadel of Ruin
53229811068358684,StageName_1309,深淵の中心,Core of the Abyss
53229811072552960,StageName_1310,地獄の執務室,Hell Command Chamber
126966437917564928,RuneName_AllHeroAttackDamage,戦争のルーン,Rune of War
126966437946925056,RuneName_AdditionalGoldStageBoss,富のルーン,Rune of Wealth
126966437946925057,RuneName_AdditionalExpStageBoss,成長のルーン,Rune of Growth
126966437946925058,RuneName_MaxInventorySlot,拡張のルーン,Rune of Expansion
126966437946925059,RuneName_UnlockStashPageCount,保管のルーン,Rune of Storage
126966437946925060,RuneName_UnlockArrangeSlotCount,指揮のルーン,Rune of Command
126966437946925061,RuneName_UnlockSkillSlotCount,覚醒のルーン,Rune of Awakening
126966437946925062,RuneName_DropChanceNormalChest,探索のルーン,Rune of Exploration
126966437946925063,RuneName_DropChanceStageBossChest,征服のルーン,Rune of Conquest
126966437946925064,RuneName_MaxAmountNormalChest,収納のルーン,Rune of Containment
126966437946925065,RuneName_MaxAmountStageBossChest,金庫のルーン,Rune of the Vault
126966437946925066,RuneName_AdditionalGold,富のルーン,Rune of Wealth
126966437946925067,RuneName_IncreaseGoldAmount,富のルーン,Rune of Wealth
126966437946925068,RuneName_AdditionalGoldNormalMonster,富のルーン,Rune of Wealth
126966437946925069,RuneName_AdditionalGoldActBoss,富のルーン,Rune of Wealth
126966437946925070,RuneName_AdditionalExp,成長のルーン,Rune of Growth
126966437946925071,RuneName_IncreaseExpAmount,成長のルーン,Rune of Growth
126966437946925072,RuneName_AdditionalExpNormalMonster,成長のルーン,Rune of Growth
126966437946925073,RuneName_AdditionalExpActBoss,成長のルーン,Rune of Growth
130856018832723968,RuneName_AllHeroAttackDamagePercent,戦争のルーン,Rune of War
126966437946925074,RuneName_AllHeroMoveSpeed,疾風のルーン,Rune of the Gale
126966437946925075,RuneName_AllHeroArmor,盾のルーン,Rune of the Shield
130856018832723969,RuneName_AllHeroArmorPercent,盾のルーン,Rune of the Shield
130856018832723970,RuneName_AllHeroAttackSpeed,狂乱のルーン,Rune of Frenzy
126966437946925076,RuneName_CubeExpPercent,組合のルーン,Rune of Forging
126966437946925077,RuneName_CubeAlchemyGoldPercent,錬金のルーン,Rune of Alchemy
133366150766465024,RuneName_WaveCountReduction,短縮のルーン,Rune of Brevity
133366150804213760,RuneName_WaveMonsterAmount,殲滅のルーン,Rune of Annihilation
140317251012730880,RuneName_OpenOneTypeChestAllAtOnce,開放のルーン,Rune of Opening
140317251012730881,RuneName_OpenAllTypeChestAllAtOnce,開放のルーン,Rune of Opening
140317251012730882,RuneName_UnlockAutoOpenNormalChest,ぜんまいのルーン,Rune of the Mainspring
140317251012730883,RuneName_UnlockAutoOpenStageBossChest,ぜんまいのルーン,Rune of the Mainspring
140317251012730884,RuneName_UnlockAutoOpenActBossChest,ぜんまいのルーン,Rune of the Mainspring
140317251012730885,RuneName_ReduceAutoOpenNormalChestTime,潤滑のルーン,Rune of Lubrication
140317251012730886,RuneName_ReduceAutoOpenStageBossChestTime,潤滑のルーン,Rune of Lubrication
140317251012730887,RuneName_ReduceAutoOpenActBossChestTime,潤滑のルーン,Rune of Lubrication
140317251012730888,RuneName_UnlockOfflineReward,安息のルーン,Rune of Repose
140317251012730889,RuneName_OfflineRewardGoldPercent,蓄積のルーン,Rune of Hoarding
140317251012730890,RuneName_OfflineRewardExpPercent,修練のルーン,Rune of Training
98564059630342144,MonsterName_10011,スライム,Slime
98564059630342145,MonsterName_10021,ゴブリン,Goblin
98564059630342146,MonsterName_10022,ゴブリンシーフ,Goblin Thief
98564059630342147,MonsterName_10023,ゴブリンシャーマン,Goblin Shaman
98564059630342148,MonsterName_10031,コウモリ,Bat
98564059630342149,MonsterName_10041,オーク,Orc
98564059630342150,MonsterName_10042,オークウォリアー,Orc Warrior
98564059630342151,MonsterName_10043,エリートオーク,Elite Orc
98564059630342152,MonsterName_10051,スケルトン,Skeleton
98564059630342153,MonsterName_10052,スケルトンアーチャー,Skeleton Archer
98564059630342154,MonsterName_10053,スケルトンウォリアー,Skeleton Warrior
98564059630342155,MonsterName_10901,スケルトンキング,Skeleton King
125153389963714560,MonsterName_20011,サソリ,Scorpion
125153389997268992,MonsterName_20021,ラット族戦士,Ratfolk Warrior
125153389997268993,MonsterName_20022,ラット族弓兵,Ratfolk Archer
125153389997268994,MonsterName_20023,疫病ネズミ,Plague Rat
125153389997268995,MonsterName_20024,ラット族バーサーカー,Ratfolk Berserker
125153389997268996,MonsterName_20031,コブラ,Cobra
125153389997268997,MonsterName_20041,毒虫,Venom Insect
125153389997268998,MonsterName_20042,猛毒の君主,Venom Lord
125153389997268999,MonsterName_20051,巨大バエ,Giant Fly
125153389997269000,MonsterName_20061,コボルト衛兵,Kobold Guard
125153389997269001,MonsterName_20062,コボルト投石兵,Kobold Slinger
125153389997269002,MonsterName_20071,ホムンクルス,Homunculus
125153389997269003,MonsterName_20081,グール,Ghoul
125153389997269004,MonsterName_20091,火の精霊,Fire Elemental
130441450729967616,MonsterName_20121,ダニ,Tick
125153389997269006,MonsterName_20111,ミイラ,Mummy
125153389997269007,MonsterName_20901,砂漠の支配者,Desert Overlord
125153389997269008,MonsterName_30011,グレムリン,Gremlin
125153389997269009,MonsterName_30012,ジオニド,Geonid
125153389997269010,MonsterName_30013,堕天使の兜,Fallen Angel's Helm
125153389997269011,MonsterName_30021,イエティ,Yeti
125153389997269012,MonsterName_30031,ドラゴンハッチリング,Dragon Hatchling
125153389997269013,MonsterName_30041,雪山戦士,Snow Mountain Warrior
125153389997269014,MonsterName_30042,雪山の弓兵,Snow Mountain Archer
125153389997269015,MonsterName_30043,雪山衛兵,Snow Mountain Guard
125153389997269016,MonsterName_30044,雪山の魔法使い,Snow Mountain Mage
125153389997269017,MonsterName_30051,幽霊,Ghost
125153389997269018,MonsterName_30061,溶岩の化身,Lava Being
125153389997269019,MonsterName_30071,血の聖職者,Blood Priest
125153389997269020,MonsterName_30081,デーモン兵,Demon Soldier
125153389997269021,MonsterName_30082,デーモン軍団長,Demon Legion Commander
125153389997269022,MonsterName_30083,デーモン突撃兵,Demon Shocktrooper
125153389997269023,MonsterName_30084,燃える子豚,Burning Piglet
125153389997269024,MonsterName_30091,地獄のゴーレム,Hell Golem
125153389997269025,MonsterName_30101,燃える地獄の神官,Burning Hell Priest
125153389997269026,MonsterName_30102,凍る地獄の神官,Frozen Hell Priest
125153389997269027,MonsterName_30103,雷電の地獄の神官,Electric Hell Priest
125153389997269028,MonsterName_30104,カオスの地獄の神官,Chaos Hell Priest
125153389997269029,MonsterName_30111,死の指,Finger of Death
125153389997269030,MonsterName_30901,モルカル執政官,Archon Morkar
120027023723274240,LogMessage_StageClear,{0}をクリアしました。({1}秒),Cleared {0}. ({1}s)
120027023723274241,LogMessage_GetItemWithBoxOpen,{0}を獲得。,Obtained {0}.
120027023723274242,LogMessage_GetBox,{0}を獲得。({1}),Obtained {0}. ({1})
120027023723274243,LogMessage_HeroDie,{0}が戦闘不能になりました。({1}),{0} has been defeated. ({1})
120027023723274244,LogMessage_HeroResurrection,{0}が復活しました。,{0} has revived.
120027023723274245,LogMessage_HeroLevelUp,{0}のレベルが{1}になりました。,{0} reached level {1}.
120027023723274246,LogMessage_StageFailed,{0}の挑戦に失敗しました。({1}/{2}),Failed to clear {0}. ({1}/{2})
120027023723274247,LogMessage_SynthesisResult,{0}グレード消費、{1}グレード獲得,"Consumed {0} grade, obtained {1} grade"
120027023723274248,LogMessage_AlchemyResult,{0}消費、{1}獲得,"Consumed {0}, obtained {1}"
120027023723274249,LogMessage_DecorationResult,{0}を{1}で装飾しました。,Decorated {0} with {1}.
120027023723274250,LogMessage_EngravingResult,{0}を{1}で彫刻しました。,Engraved {0} with {1}.
120027023723274251,LogMessage_InscriptionResult,{0}に{1}を使用して碑文を刻みました。,Inscribed {0} using {1}.
132687149735546880,LogMessage_OfferingResult,祈願結果：{0} 獲得,Offering result: Obtained {0}
120027023723274252,LogMessage_CraftingResult,製作結果：{0} 獲得,Crafting result: Obtained {0}
120027023723274253,LogMessage_ExtractionResult,{0}の{1}効果を除去しました。,{1} effect removed from {0}.
120054520800157697,CurrencyName_100001,ゴールド,Gold
103698126386434048,Tutorial_CannotOpenAnyUI,チュートリアル中は開けません。,Cannot open during tutorial.
103698126386434049,Tutorial_DragWindow,ドラッグで\n画面移動,Drag to\n move the screen
120027023723274254,Tutorial_FirstKillMonster,<ステージ進行度>ゲージが満タンになるとボスが召喚されます。,"When the <Stage Progress> gauge is full, the boss is summoned."
120027023723274255,Tutorial_EquipGear,ドラッグまたは右クリックで装着してください。,Drag or right-click to equip.
120027023723274256,Tutorial_CanLearnSkill,レベルアップでスキルポイントを獲得。ステータス画面でスキルを習得できます。,You earned a skill point by leveling up. Open the Status window to learn skills.
120027023723274257,Tutorial_UnlockCube1,キューブが解放されました。,The Cube is now unlocked.
120027023723274258,Tutorial_UnlockCube2,レシピを選択して様々なアイテムを組み合わせられます。,Select recipes to combine various items.
120027023723274259,Tutorial_Synthesis1,合成が可能になりました。,Synthesis is now available.
120027023723274260,Tutorial_Synthesis2,9個のアイテムを合成して新しいアイテムを獲得しましょう。,Synthesize 9 items to obtain new ones.
112314120499564544,Toast_NotMatchAlchemy,このアイテムは登録できません。,This item cannot be registered.
112314120499564545,Toast_NotMatchSynthesis,レシピに合うアイテムを登録してください。,Register items matching the recipe.
112314120499564546,Toast_NotMatchCrafting,レシピに合うアイテムを登録してください。,Register items matching the recipe.
112314120499564547,Toast_NotMatchForging,フォージングタイプに合わないアイテム。,Item does not match the Forging type.
112314120499564548,Toast_NotMatchDecoration,空いている装飾スロットが必要です。,An empty Decoration slot is required.
112314120499564549,Toast_NotMatchEngraving,空いている彫刻スロットが必要です。,An empty Engraving slot is required.
112314120499564550,Toast_NotMatchInscription,空いている刻印スロットが必要です。,An empty Inscription slot is required.
112314120499564551,Toast_NotMatchOffering,レシピに合うアイテムを登録してください。,Register items matching the recipe.
112314120499564552,Toast_NotMatchExtraction,除去可能なステータスがありません。,No stats available to remove.
112314120499564641,SubRecipeName_100011,Lv.1~10,Lv.1~10
112314120499564642,SubRecipeName_100021,Lv.10~20,Lv.10~20
112314120499564643,SubRecipeName_100031,Lv.15~30,Lv.15~30
112314120499564644,SubRecipeName_100041,Lv.20~40,Lv.20~40
112314120499564645,SubRecipeName_100051,Lv.30~50,Lv.30~50
112314120499564646,SubRecipeName_100061,Lv.40~65,Lv.40~65
112314120499564647,SubRecipeName_100071,Lv.50~65,Lv.50~65
112314120499564648,SubRecipeName_100081,Lv.65~80,Lv.65~80
112314120499564649,SubRecipeName_100091,Lv.70~90,Lv.70~90
112314120499564650,SubRecipeName_200011,-,-
112314120499564651,SubRecipeName_300011,-,-
112314120499564652,SubRecipeName_400011,-,-
112314120499564653,SubRecipeName_500011,-,-
112314120499564654,SubRecipeName_600011,Lv.1~10,Lv.1~10
112314120499564655,SubRecipeName_600021,Lv.10~20,Lv.10~20
112314120499564656,SubRecipeName_600031,Lv.20~30,Lv.20~30
112314120499564657,SubRecipeName_600041,Lv.30~40,Lv.30~40
112314120499564658,SubRecipeName_600051,Lv.40~50,Lv.40~50
112314120499564659,SubRecipeName_600061,Lv.50~65,Lv.50~65
112314120499564660,SubRecipeName_600071,Lv.65~80,Lv.65~80
112314120499564661,SubRecipeName_600081,Lv.80,Lv.80
112314120503758848,SubRecipeName_600091,Lv.80~90,Lv.80~90
